2025-04-04 20:07:06,971 - INFO - Starting table creation/update process.
2025-04-04 20:07:09,180 - INFO - Tables created or updated successfully.
2025-04-04 20:07:09,185 - INFO - Starting processing for Tagalog Words from ..\data\tagalog-words.json
2025-04-04 20:07:09,185 - INFO - Processing Tagalog words from: ..\data\tagalog-words.json
2025-04-04 20:07:09,186 - INFO - Using standardized source identifier: 'diksiyonaryo.ph'
2025-04-04 20:07:09,952 - INFO - Found 65336 entries to process
2025-04-04 20:07:13,427 - WARNING - Skipping self-relation for word ID 899, type 'synonym', source 'diksiyonaryo.ph'.
2025-04-04 20:15:05,533 - WARNING - Skipping self-relation for word ID 97717, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:05,550 - WARNING - Skipping self-relation for word ID 9108, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:05,583 - WARNING - Skipping self-relation for word ID 38248, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:05,628 - WARNING - Skipping self-relation for word ID 24517, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:05,670 - WARNING - Skipping self-relation for word ID 9668, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:05,690 - WARNING - Skipping self-relation for word ID 22477, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:05,766 - WARNING - Skipping self-relation for word ID 107678, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:05,863 - WARNING - Skipping self-relation for word ID 3542, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:05,927 - WARNING - Skipping self-relation for word ID 7330, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:05,941 - WARNING - Skipping self-relation for word ID 115595, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:06,028 - WARNING - Skipping self-relation for word ID 93989, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:06,067 - WARNING - Skipping self-relation for word ID 35220, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:06,117 - WARNING - Skipping self-relation for word ID 115271, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:06,149 - WARNING - Skipping self-relation for word ID 15756, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:06,166 - WARNING - Skipping self-relation for word ID 97725, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:06,193 - WARNING - Skipping self-relation for word ID 2055, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:06,225 - WARNING - Skipping self-relation for word ID 39444, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:06,265 - WARNING - Skipping self-relation for word ID 96827, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:06,305 - WARNING - Skipping self-relation for word ID 80156, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:06,347 - WARNING - Skipping self-relation for word ID 96200, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:06,364 - WARNING - Skipping self-relation for word ID 128158, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:06,388 - WARNING - Skipping self-relation for word ID 58101, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:06,534 - WARNING - Skipping self-relation for word ID 59222, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:06,600 - WARNING - Skipping self-relation for word ID 63551, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:06,640 - WARNING - Skipping self-relation for word ID 28466, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:06,659 - WARNING - Skipping self-relation for word ID 19527, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:06,740 - WARNING - Skipping self-relation for word ID 116773, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:06,866 - WARNING - Skipping self-relation for word ID 18964, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:06,903 - WARNING - Skipping self-relation for word ID 24480, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:06,915 - WARNING - Skipping self-relation for word ID 16414, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:06,930 - WARNING - Skipping self-relation for word ID 82535, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:06,962 - WARNING - Skipping self-relation for word ID 108158, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,014 - WARNING - Skipping self-relation for word ID 23484, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,028 - WARNING - Skipping self-relation for word ID 33982, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,053 - WARNING - Skipping self-relation for word ID 60059, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,098 - WARNING - Skipping self-relation for word ID 10815, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,114 - WARNING - Skipping self-relation for word ID 41909, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,147 - WARNING - Skipping self-relation for word ID 102836, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,184 - WARNING - Skipping self-relation for word ID 15947, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,211 - WARNING - Skipping self-relation for word ID 65159, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,244 - WARNING - Skipping self-relation for word ID 12835, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,275 - WARNING - Skipping self-relation for word ID 91171, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,300 - WARNING - Skipping self-relation for word ID 44893, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,317 - WARNING - Skipping self-relation for word ID 24037, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,339 - WARNING - Skipping self-relation for word ID 17657, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,350 - WARNING - Skipping self-relation for word ID 82518, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,364 - WARNING - Skipping self-relation for word ID 28896, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,367 - WARNING - Skipping self-relation for word ID 28896, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,377 - WARNING - Skipping self-relation for word ID 28896, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,395 - WARNING - Skipping self-relation for word ID 25923, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,470 - WARNING - Skipping self-relation for word ID 68855, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,480 - WARNING - Skipping self-relation for word ID 28997, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,520 - WARNING - Skipping self-relation for word ID 56995, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,536 - WARNING - Skipping self-relation for word ID 105752, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,564 - WARNING - Skipping self-relation for word ID 85288, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,585 - WARNING - Skipping self-relation for word ID 19662, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,587 - WARNING - Skipping self-relation for word ID 19662, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,656 - WARNING - Skipping self-relation for word ID 106592, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,675 - WARNING - Skipping self-relation for word ID 23857, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,715 - WARNING - Skipping self-relation for word ID 5120, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,729 - WARNING - Skipping self-relation for word ID 116615, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,784 - WARNING - Skipping self-relation for word ID 60505, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,809 - WARNING - Skipping self-relation for word ID 105155, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,841 - WARNING - Skipping self-relation for word ID 29478, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,878 - WARNING - Skipping self-relation for word ID 43225, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,912 - WARNING - Skipping self-relation for word ID 84597, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,939 - WARNING - Skipping self-relation for word ID 32857, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,945 - WARNING - Skipping self-relation for word ID 32857, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:07,968 - WARNING - Skipping self-relation for word ID 3203, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,012 - WARNING - Skipping self-relation for word ID 86646, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,089 - WARNING - Skipping self-relation for word ID 49493, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,115 - WARNING - Skipping self-relation for word ID 37199, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,211 - WARNING - Skipping self-relation for word ID 34820, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,232 - WARNING - Skipping self-relation for word ID 112368, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,272 - WARNING - Skipping self-relation for word ID 33404, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,315 - WARNING - Skipping self-relation for word ID 46205, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,393 - WARNING - Skipping self-relation for word ID 76384, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,404 - WARNING - Skipping self-relation for word ID 81532, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,424 - WARNING - Skipping self-relation for word ID 38263, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,441 - WARNING - Skipping self-relation for word ID 16339, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,471 - WARNING - Skipping self-relation for word ID 57918, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,484 - WARNING - Skipping self-relation for word ID 73866, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,539 - WARNING - Skipping self-relation for word ID 113429, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,678 - WARNING - Skipping self-relation for word ID 14072, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,689 - WARNING - Skipping self-relation for word ID 35247, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,716 - WARNING - Skipping self-relation for word ID 104197, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,735 - WARNING - Skipping self-relation for word ID 52937, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,743 - WARNING - Skipping self-relation for word ID 20178, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,832 - WARNING - Skipping self-relation for word ID 50387, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,842 - WARNING - Skipping self-relation for word ID 104171, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,861 - WARNING - Skipping self-relation for word ID 88082, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,877 - WARNING - Skipping self-relation for word ID 108087, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,889 - WARNING - Skipping self-relation for word ID 12589, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,944 - WARNING - Skipping self-relation for word ID 110349, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:08,996 - WARNING - Skipping self-relation for word ID 60107, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:09,036 - WARNING - Skipping self-relation for word ID 60671, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:09,091 - WARNING - Skipping self-relation for word ID 107037, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:09,139 - WARNING - Skipping self-relation for word ID 19377, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:09,242 - WARNING - Skipping self-relation for word ID 101316, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:09,326 - WARNING - Skipping self-relation for word ID 36999, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:09,412 - WARNING - Skipping self-relation for word ID 34931, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:09,439 - WARNING - Skipping self-relation for word ID 114798, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:09,515 - WARNING - Skipping self-relation for word ID 72289, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:09,550 - WARNING - Skipping self-relation for word ID 92658, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:09,578 - WARNING - Skipping self-relation for word ID 12161, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:09,614 - WARNING - Skipping self-relation for word ID 10845, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:09,692 - WARNING - Skipping self-relation for word ID 64193, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:09,735 - WARNING - Skipping self-relation for word ID 12584, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:09,828 - WARNING - Skipping self-relation for word ID 62032, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:09,874 - WARNING - Skipping self-relation for word ID 51826, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:09,895 - WARNING - Skipping self-relation for word ID 103848, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:09,946 - WARNING - Skipping self-relation for word ID 34354, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:09,989 - WARNING - Skipping self-relation for word ID 102064, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:10,008 - WARNING - Skipping self-relation for word ID 18046, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:10,039 - WARNING - Skipping self-relation for word ID 23346, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:10,057 - WARNING - Skipping self-relation for word ID 80925, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:10,097 - WARNING - Skipping self-relation for word ID 67536, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:10,159 - WARNING - Skipping self-relation for word ID 52620, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:10,235 - WARNING - Skipping self-relation for word ID 1610, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:10,264 - WARNING - Skipping self-relation for word ID 66248, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:10,286 - WARNING - Skipping self-relation for word ID 43766, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:10,324 - WARNING - Skipping self-relation for word ID 110498, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:10,379 - WARNING - Skipping self-relation for word ID 42302, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:10,420 - WARNING - Skipping self-relation for word ID 65964, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:10,460 - WARNING - Skipping self-relation for word ID 6452, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:10,493 - WARNING - Skipping self-relation for word ID 96890, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:10,500 - WARNING - Skipping self-relation for word ID 99775, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:10,533 - WARNING - Skipping self-relation for word ID 79732, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:10,562 - WARNING - Skipping self-relation for word ID 1164, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:10,610 - WARNING - Skipping self-relation for word ID 79067, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:10,627 - WARNING - Skipping self-relation for word ID 26242, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:10,661 - WARNING - Skipping self-relation for word ID 37055, type 'derived_from', source 'tagalog.com'.
