2025-03-29 10:50:09,523 - INFO - Starting table creation/update process.
2025-03-29 10:50:09,711 - INFO - Tables created or updated successfully.
2025-03-29 10:50:09,714 - INFO - Processing Tagalog words from: ..\data\tagalog-words.json
2025-03-29 10:50:10,403 - INFO - Found 65336 entries to process
2025-03-29 10:50:12,129 - WARNING - Duplicate definition detected for word ID 703: áraw-...
2025-03-29 10:50:12,605 - ERROR - Error processing entry 'alasán': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,606 - ERROR - Error processing entry 'alásan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,607 - ERROR - Error processing entry 'alas-ás': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,607 - ERROR - Error processing entry 'alásas': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,607 - ERROR - Error processing entry 'alásid': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,608 - ERROR - Error processing entry 'alásip': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,608 - ERROR - Error processing entry 'alikúmkom': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,608 - ERROR - Error processing entry 'alikunnóg': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,609 - ERROR - Error processing entry 'alikunó': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,609 - ERROR - Error processing entry 'alikúrong': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,609 - ERROR - Error processing entry 'alikwát': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,610 - ERROR - Error processing entry 'alilà': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,611 - ERROR - Error processing entry 'alíla': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,612 - ERROR - Error processing entry 'alílar': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,613 - ERROR - Error processing entry 'alílek': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,613 - ERROR - Error processing entry 'alílis': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,614 - ERROR - Error processing entry 'alilísan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,614 - ERROR - Error processing entry 'álim': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,615 - ERROR - Error processing entry 'Álim': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,615 - ERROR - Error processing entry 'alíma': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,616 - ERROR - Error processing entry 'alimagmág': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,616 - ERROR - Error processing entry 'alimangmáng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,616 - ERROR - Error processing entry 'alimángo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,617 - ERROR - Error processing entry 'alimángong-bakúnog': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,617 - ERROR - Error processing entry 'alimángong-bató': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,617 - ERROR - Error processing entry 'alimásag': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,618 - ERROR - Error processing entry 'alimátek': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,618 - ERROR - Error processing entry 'alimátmat': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,619 - ERROR - Error processing entry 'alimayás': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,620 - ERROR - Error processing entry 'alimaymáy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,620 - ERROR - Error processing entry 'alimbangágan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,621 - ERROR - Error processing entry 'alimbatók': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,621 - ERROR - Error processing entry 'alimbatóng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,621 - ERROR - Error processing entry 'alimbawángan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,622 - ERROR - Error processing entry 'alimbayáw': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,622 - ERROR - Error processing entry 'alimbáyong': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,623 - ERROR - Error processing entry 'alimbobó': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,623 - ERROR - Error processing entry 'alimboyógan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,624 - ERROR - Error processing entry 'alimbubúdo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,624 - ERROR - Error processing entry 'alimbubúyog': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,624 - ERROR - Error processing entry 'alimbúkad': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,625 - ERROR - Error processing entry 'alimbukáy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,625 - ERROR - Error processing entry 'alimbuyógen': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,626 - ERROR - Error processing entry 'alimbuyúgin': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,626 - ERROR - Error processing entry 'alímdaw': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,627 - ERROR - Error processing entry 'alim-ím': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,627 - ERROR - Error processing entry 'alimís': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,628 - ERROR - Error processing entry 'alimóking': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,628 - ERROR - Error processing entry 'alimolón': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,628 - ERROR - Error processing entry 'alímon Bot': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,629 - ERROR - Error processing entry 'alimony': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,629 - ERROR - Error processing entry 'alimóom': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,629 - ERROR - Error processing entry 'alimoréng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,630 - ERROR - Error processing entry 'alimosór': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,630 - ERROR - Error processing entry 'alimót': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,630 - ERROR - Error processing entry 'alimpapayáw': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,631 - ERROR - Error processing entry 'alimpatákan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,631 - ERROR - Error processing entry 'alimpáy': current transaction is aborted, commands ignored until end of transaction block
